holiday_at_shipping,approval_time_hours,handling_time_hours,purchase_hour,purchase_day_of_week,is_weekend,price,freight_value,product_weight_g,volume_cm3,distance_km,same_city,delivered_on_time,seller_geolocation_lat,seller_geolocation_lng,seller_total_rainfall_period_mm,seller_max_rain_intensity_mm_h,seller_max_wind_gust_period_ms,seller_interval_code,seller_rain_class_code,seller_wind_class_code,customer_geolocation_lat,customer_geolocation_lng,customer_total_rainfall_period_mm,customer_max_rain_intensity_mm_h,customer_max_wind_gust_period_ms,customer_interval_code,customer_rain_class_code,customer_wind_class_code,month,seller_accumulated_rainfall_3_days_mm,seller_is_heavy_rain,seller_is_strong_wind,customer_accumulated_rainfall_3_days_mm,customer_is_heavy_rain,customer_is_strong_wind,seller_meso_metropolitana_de_sao_paulo,seller_meso_araraquara,seller_meso_piracicaba,seller_meso_ribeirao_preto,seller_meso_sao_jose_do_rio_preto,seller_meso_campinas,seller_meso_vale_do_paraiba_paulista,seller_meso_macro_metropolitana_paulista,seller_meso_bauru,seller_meso_presidente_prudente,seller_meso_marilia,seller_meso_assis,seller_meso_aracatuba,seller_meso_litoral_sul_paulista,seller_meso_itapetininga,customer_meso_metropolitana_de_sao_paulo,customer_meso_piracicaba,customer_meso_campinas,customer_meso_vale_do_paraiba_paulista,customer_meso_ribeirao_preto,customer_meso_sao_jose_do_rio_preto,customer_meso_macro_metropolitana_paulista,customer_meso_bauru,customer_meso_araraquara,customer_meso_presidente_prudente,customer_meso_marilia,customer_meso_assis,customer_meso_aracatuba,customer_meso_itapetininga,customer_meso_litoral_sul_paulista
0,0.229,20.162,22,1,0,48.04,13.08,3000,18375.0,22.891,0,1,-23.48333333,-46.61666666,15.0,5.6,6.9,4,2,4,-23.724501,-46.677501,0.2,0.2,9.3,1,1,5,1,39.6,0,0,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.642,22.536,17,1,0,56.99,12.74,850,18000.0,304.747,0,1,-21.85555555,-48.66666666,0.2,0.2,7.5,3,1,4,-23.724501,-46.677501,0.2,0.2,9.3,1,1,5,1,0.2,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.381,73.106,22,6,1,39.9,7.78,350,816.0,7.409,1,1,-23.724501,-46.677501,15.0,5.6,6.9,4,2,4,-23.724501,-46.677501,0.0,0.0,8.5,4,0,5,1,39.6,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.257,29.973,15,2,0,29.9,9.34,1350,3300.0,10.074,1,1,-23.724501,-46.677501,0.0,0.0,10.8,4,0,6,-23.724501,-46.677501,0.0,0.0,8.5,4,0,5,1,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.292,120.819,19,5,1,79.43,8.3,280,4200.0,91.133,0,1,-23.04194444,-45.52027777,0.0,0.0,8.7,4,0,5,-23.724501,-46.677501,0.0,0.0,8.5,4,0,5,1,1.6,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.704,17.541,23,3,0,122.99,9.06,400,3600.0,34.052,0,1,-23.48333333,-46.61666666,0.0,0.0,8.2,4,0,5,-23.724501,-46.677501,0.0,0.0,8.5,4,0,5,2,0.2,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21.13,58.05,16,0,0,69.9,13.51,1350,23625.0,296.016,0,1,-21.85555555,-48.66666666,0.0,0.0,14.7,4,0,7,-23.724501,-46.677501,0.0,0.0,8.5,4,0,5,1,0.4,0,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17.198,36.9,11,1,0,47.0,11.85,350,6400.0,114.844,0,1,-23.48333333,-46.61666666,0.0,0.0,9.3,3,0,5,-23.84499999,-46.14305555,0.0,0.0,7.1,3,0,4,1,15.0,0,0,43.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.283,26.212,22,4,0,299.0,9.35,346,2340.0,25.688,0,1,-23.52333332,-46.86916666,0.0,0.0,6.9,1,0,4,-23.724501,-46.677501,0.0,0.0,10.2,3,0,5,2,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.318,16.944,23,4,0,209.99,14.02,100,23166.0,46.787,0,1,-23.48333333,-46.61666666,0.0,0.0,7.3,3,0,4,-23.724501,-46.677501,0.0,0.0,10.2,3,0,5,2,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.231,21.946,16,4,0,56.99,12.74,850,18000.0,309.686,0,1,-21.85555555,-48.66666666,0.0,0.0,8.5,3,0,5,-23.724501,-46.677501,0.0,0.0,10.2,3,0,5,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14.979,84.639,11,5,1,41.49,9.94,600,6300.0,35.933,0,1,-23.95194444,-46.53055554,6.4,4.8,5.1,3,2,3,-23.724501,-46.677501,0.0,0.0,10.2,3,0,5,1,12.2,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.149,43.022,13,4,0,24.9,9.09,200,600.0,138.746,0,1,-22.70277777,-47.62305554,0.0,0.0,7.1,2,0,4,-23.724501,-46.677501,0.0,0.0,10.2,3,0,5,2,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,68.084,33.437,9,6,1,85.9,13.62,1175,11025.0,304.36,0,1,-21.85555555,-48.66666666,0.0,0.0,8.2,3,0,5,-23.724501,-46.677501,0.0,0.0,10.2,3,0,5,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,81.214,31.751,20,5,1,39.99,11.85,350,3800.0,299.364,0,1,-21.85555555,-48.66666666,0.0,0.0,8.2,3,0,5,-23.724501,-46.677501,0.0,0.0,10.2,3,0,5,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.318,10.37,15,4,0,56.99,8.72,1900,9000.0,32.152,0,1,-23.48333333,-46.61666666,0.0,0.0,6.8,1,0,4,-23.724501,-46.677501,0.0,0.0,9.5,4,0,5,2,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.496,26.21,11,3,0,99.99,13.25,2250,23100.0,12.247,1,1,-23.724501,-46.677501,0.0,0.0,8.4,3,0,5,-23.724501,-46.677501,0.0,0.0,8.1,3,0,5,2,0.2,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45.436,366.689,15,6,1,686.21,24.77,10325,39928.0,423.434,0,1,-21.08555555,-49.92055554,0.0,0.0,8.2,4,0,5,-23.724501,-46.677501,0.0,0.0,8.1,3,0,5,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.291,68.232,9,2,0,39.99,11.85,350,3800.0,304.751,0,1,-21.85555555,-48.66666666,0.0,0.0,5.9,2,0,4,-23.724501,-46.677501,0.0,0.0,8.1,3,0,5,2,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.395,88.441,9,5,1,58.9,14.13,7000,32994.0,107.92,0,1,-23.52333332,-46.86916666,0.6,0.2,8.6,1,1,5,-23.84499999,-46.14305555,0.2,0.2,6.7,3,1,4,1,2.2,0,0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23.941,26.421,18,0,0,64.96,26.97,17900,80388.0,17.904,1,1,-23.48333333,-46.61666666,15.0,5.6,6.9,4,2,4,-23.724501,-46.677501,0.0,0.0,4.5,1,0,3,1,39.6,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.4,58.064,16,6,1,138.0,12.17,4867,56000.0,11.243,0,1,-23.48333333,-46.61666666,0.2,0.2,7.0,1,1,4,-23.724501,-46.677501,0.0,0.0,4.5,1,0,3,2,0.2,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.123,12.432,10,2,0,150.0,12.55,200,2805.0,354.899,0,0,-20.57999999,-47.37999999,15.0,10.0,9.2,4,3,5,-23.724501,-46.677501,0.0,0.0,4.5,1,0,3,1,15.0,1,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19.66,30.114,17,2,0,99.99,11.9,4475,32736.0,53.558,0,1,-23.48333333,-46.61666666,0.0,0.0,8.2,4,0,5,-23.84499999,-46.14305555,11.8,4.2,3.3,1,2,2,2,0.2,0,0,17.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.21,138.74,22,3,0,45.9,9.34,800,8000.0,22.356,0,1,-23.48333333,-46.61666666,0.0,0.0,6.3,3,0,4,-23.724501,-46.677501,0.0,0.0,8.0,3,0,5,2,0.2,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.274,18.045,6,2,0,24.9,9.09,200,600.0,156.232,0,1,-22.70277777,-47.62305554,0.0,0.0,10.9,1,0,6,-23.724501,-46.677501,0.0,0.0,8.0,3,0,5,2,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31.827,19.339,21,0,0,44.9,9.09,400,600.0,158.742,0,1,-22.70277777,-47.62305554,0.0,0.0,10.9,1,0,6,-23.724501,-46.677501,0.0,0.0,8.0,3,0,5,2,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.229,19.633,22,1,0,73.5,11.73,350,47628.0,22.4,1,1,-23.48333333,-46.61666666,0.0,0.0,7.2,4,0,4,-23.724501,-46.677501,0.0,0.0,8.0,3,0,5,2,0.2,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.237,295.031,15,5,1,78.45,12.05,300,23625.0,316.438,0,0,-21.85555555,-48.66666666,0.0,0.0,8.2,4,0,5,-23.724501,-46.677501,0.0,0.0,8.0,3,0,5,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.228,154.015,14,3,0,180.0,10.01,175,8000.0,80.571,0,1,-23.04194444,-45.52027777,0.0,0.0,3.8,1,0,3,-23.724501,-46.677501,0.0,0.0,9.7,4,0,5,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.239,48.949,18,0,0,24.9,9.09,250,600.0,154.484,0,1,-22.70277777,-47.62305554,0.0,0.0,8.9,4,0,5,-23.724501,-46.677501,0.0,0.0,9.7,4,0,5,2,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.873,21.742,17,2,0,70.0,12.83,850,20250.0,318.93,0,1,-21.85555555,-48.66666666,0.0,0.0,5.8,3,0,4,-23.724501,-46.677501,0.0,0.0,9.7,4,0,5,1,0.4,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.171,23.117,23,0,0,47.49,9.94,175,10143.0,42.586,0,1,-23.95194444,-46.53055554,0.0,0.0,11.6,4,0,6,-23.724501,-46.677501,0.0,0.0,9.7,4,0,5,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.782,59.074,15,3,0,49.99,9.34,650,10640.0,119.55,0,1,-22.70277777,-47.62305554,0.0,0.0,8.4,1,0,5,-23.724501,-46.677501,0.0,0.0,9.7,4,0,5,2,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.213,69.51,20,5,1,93.0,13.21,2850,8800.0,39.861,0,1,-23.724501,-46.677501,0.0,0.0,9.4,4,0,5,-23.84499999,-46.14305555,0.0,0.0,7.8,4,0,4,2,0.0,0,0,12.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.365,133.996,9,4,0,22.99,7.78,467,12584.0,43.527,0,1,-23.48333333,-46.61666666,0.0,0.0,4.5,1,0,3,-23.84499999,-46.14305555,0.0,0.0,7.8,4,0,4,2,0.0,0,0,12.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.376,22.819,18,0,0,129.9,9.1,350,4693.0,43.686,0,1,-23.724501,-46.677501,0.0,0.0,8.1,3,0,5,-23.84499999,-46.14305555,0.0,0.0,7.8,4,0,4,2,0.0,0,0,12.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.141,25.62,22,0,0,20.0,7.78,200,1232.0,12.443,0,1,-23.724501,-46.677501,0.2,0.2,7.0,1,1,4,-23.724501,-46.677501,0.0,0.0,3.8,1,0,3,2,0.2,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.324,220.028,16,1,0,150.0,8.3,300,704.0,54.257,0,0,-23.52333332,-46.86916666,0.0,0.0,2.6,4,0,2,-23.724501,-46.677501,0.0,0.0,3.8,1,0,3,1,29.4,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.308,27.294,17,1,0,157.77,9.3,450,1232.0,26.848,0,1,-23.48333333,-46.61666666,0.0,0.0,7.2,4,0,4,-23.724501,-46.677501,0.0,0.0,3.8,1,0,3,2,0.2,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30.947,19.894,19,3,0,59.99,12.23,900,34650.0,135.13,0,0,-22.70277777,-47.62305554,0.0,0.0,5.6,4,0,4,-23.724501,-46.677501,1.4,1.4,8.5,4,1,5,1,0.0,0,0,1.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23.943,8.373,15,2,0,419.9,11.75,567,5520.0,84.449,0,1,-22.70277777,-47.62305554,0.0,0.0,7.5,4,0,4,-23.724501,-46.677501,1.4,1.4,8.5,4,1,5,2,0.0,0,0,1.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.236,8.475,9,2,0,19.9,7.78,100,5766.0,21.538,0,1,-23.724501,-46.677501,0.0,0.0,6.3,3,0,4,-23.724501,-46.677501,1.4,1.4,8.5,4,1,5,2,0.2,0,0,1.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.174,9.775,11,3,0,119.9,19.14,5200,3900.0,33.634,0,1,-23.52333332,-46.86916666,0.0,0.0,6.0,4,0,4,-23.724501,-46.677501,1.4,1.4,8.5,4,1,5,2,0.0,0,0,1.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,35.731,18.932,15,1,0,15.99,7.78,250,4096.0,22.9,0,1,-23.724501,-46.677501,0.0,0.0,9.7,4,0,5,-23.724501,-46.677501,1.4,1.4,8.5,4,1,5,2,0.0,0,0,1.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,35.731,18.932,15,1,0,15.99,7.78,250,4096.0,22.9,0,1,-23.724501,-46.677501,0.0,0.0,9.7,4,0,5,-23.724501,-46.677501,1.4,1.4,8.5,4,1,5,2,0.0,0,0,1.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,35.731,18.932,15,1,0,15.99,7.78,250,4096.0,22.9,0,1,-23.724501,-46.677501,0.0,0.0,9.7,4,0,5,-23.724501,-46.677501,1.4,1.4,8.5,4,1,5,2,0.0,0,0,1.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.148,8.616,13,2,0,229.0,9.8,500,3300.0,59.712,0,1,-23.52333332,-46.86916666,0.0,0.0,4.4,4,0,3,-23.724501,-46.677501,1.4,1.4,8.5,4,1,5,2,0.2,0,0,1.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.196,133.014,9,4,0,229.0,10.42,850,3312.0,20.695,0,1,-23.48333333,-46.61666666,0.0,0.0,7.2,4,0,4,-23.724501,-46.677501,1.4,1.4,8.5,4,1,5,2,0.2,0,0,1.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.306,75.147,17,0,0,49.9,7.78,550,704.0,19.015,0,1,-23.48333333,-46.61666666,0.0,0.0,9.7,4,0,5,-23.724501,-46.677501,1.4,1.4,8.5,4,1,5,2,0.0,0,0,1.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.451,78.886,11,5,1,107.0,12.25,350,4913.0,306.962,0,1,-21.33833333,-48.11388888,0.2,0.2,6.8,4,1,4,-23.724501,-46.677501,0.0,0.0,4.9,1,0,3,1,25.8,0,0,1.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.569,224.64,11,1,0,81.0,9.38,1825,28215.0,40.468,0,1,-23.48333333,-46.61666666,0.0,0.0,9.7,4,0,5,-23.724501,-46.677501,0.0,0.0,4.9,1,0,3,2,0.0,0,0,1.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.156,58.051,9,0,0,19.9,7.78,200,2700.0,65.056,0,1,-23.48333333,-46.61666666,0.0,0.0,7.2,4,0,4,-23.84499999,-46.14305555,0.0,0.0,2.3,1,0,2,2,0.2,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.572,70.94,16,5,1,159.0,14.13,1400,16000.0,117.007,0,1,-22.415,-46.80527777,0.0,0.0,6.4,3,0,4,-23.724501,-46.677501,0.0,0.0,6.5,3,0,4,2,0.0,0,0,1.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.154,8.956,11,5,1,70.0,12.83,850,20250.0,306.848,0,1,-21.85555555,-48.66666666,0.0,0.0,7.8,4,0,4,-23.724501,-46.677501,0.0,0.0,6.5,3,0,4,2,7.2,0,0,1.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.154,8.956,11,5,1,70.0,12.83,850,20250.0,306.848,0,1,-21.85555555,-48.66666666,0.0,0.0,7.8,4,0,4,-23.724501,-46.677501,0.0,0.0,6.5,3,0,4,2,7.2,0,0,1.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.228,90.494,20,4,0,84.89,19.41,321,3458.0,94.805,0,1,-23.04194444,-45.52027777,0.0,0.0,7.3,3,0,4,-23.724501,-46.677501,0.0,0.0,6.5,3,0,4,2,0.0,0,0,1.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.14,32.482,10,2,0,29.0,8.72,325,6000.0,18.344,0,1,-23.48333333,-46.61666666,0.0,0.0,9.7,4,0,5,-23.724501,-46.677501,0.0,0.0,6.5,3,0,4,2,0.0,0,0,1.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.185,55.949,11,2,0,35.99,7.78,150,1232.0,17.304,1,1,-23.48333333,-46.61666666,1.4,1.4,8.5,4,1,5,-23.724501,-46.677501,0.0,0.0,6.5,3,0,4,2,1.4,0,0,1.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.063,21.16,21,3,0,49.9,7.78,300,2240.0,29.926,0,1,-23.48333333,-46.61666666,1.4,1.4,8.5,4,1,5,-23.724501,-46.677501,0.0,0.0,6.5,3,0,4,2,1.4,0,0,1.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.232,27.969,18,3,0,44.9,9.27,350,1040.0,36.684,0,1,-23.95194444,-46.53055554,0.0,0.0,6.2,4,0,4,-23.724501,-46.677501,0.0,0.0,7.5,4,0,4,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31.229,88.244,19,4,0,48.3,8.11,200,352.0,156.15,0,1,-22.70277777,-47.62305554,0.0,0.0,8.9,4,0,5,-23.724501,-46.677501,0.0,0.0,7.5,4,0,4,2,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18.279,43.228,9,1,0,29.99,7.78,150,1904.0,100.239,0,1,-22.70277777,-47.62305554,0.0,0.0,7.5,4,0,4,-23.724501,-46.677501,0.0,0.0,7.5,4,0,4,2,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18.403,222.936,19,0,0,150.0,8.3,300,704.0,30.586,0,0,-23.52333332,-46.86916666,0.0,0.0,2.6,4,0,2,-23.724501,-46.677501,0.0,0.0,7.5,4,0,4,1,29.4,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23.908,504.118,14,2,0,24.9,7.78,150,1360.0,20.217,1,0,-23.48333333,-46.61666666,0.0,0.0,8.0,3,0,5,-23.724501,-46.677501,0.0,0.0,7.5,4,0,4,2,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23.908,504.118,14,2,0,24.9,7.78,150,1360.0,20.217,1,0,-23.48333333,-46.61666666,0.0,0.0,8.0,3,0,5,-23.724501,-46.677501,0.0,0.0,7.5,4,0,4,2,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23.908,504.118,14,2,0,24.9,7.78,150,1360.0,20.217,1,0,-23.48333333,-46.61666666,0.0,0.0,8.0,3,0,5,-23.724501,-46.677501,0.0,0.0,7.5,4,0,4,2,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23.908,504.118,14,2,0,24.9,7.78,150,1360.0,20.217,1,0,-23.48333333,-46.61666666,0.0,0.0,8.0,3,0,5,-23.724501,-46.677501,0.0,0.0,7.5,4,0,4,2,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23.908,504.118,14,2,0,24.9,7.78,150,1360.0,20.217,1,0,-23.48333333,-46.61666666,0.0,0.0,8.0,3,0,5,-23.724501,-46.677501,0.0,0.0,7.5,4,0,4,2,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23.908,504.118,14,2,0,24.9,7.78,150,1360.0,20.217,1,0,-23.48333333,-46.61666666,0.0,0.0,8.0,3,0,5,-23.724501,-46.677501,0.0,0.0,7.5,4,0,4,2,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23.852,26.011,20,0,0,38.99,12.69,650,2560.0,300.496,0,0,-21.85555555,-48.66666666,0.0,0.0,9.6,4,0,5,-23.724501,-46.677501,0.0,0.0,7.5,4,0,4,1,1.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.209,46.486,0,0,0,229.0,13.1,381,2652.0,299.569,0,1,-21.33833333,-48.11388888,0.0,0.0,7.0,4,0,4,-23.724501,-46.677501,0.0,0.0,7.5,4,0,4,2,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.161,176.41,15,4,0,49.9,7.78,650,3757.0,10.53,1,1,-23.724501,-46.677501,0.0,0.0,4.9,1,0,3,-23.724501,-46.677501,0.0,0.0,7.5,4,0,4,2,1.4,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
