date,latitude,longitude,total_rainfall_period_mm,max_rain_intensity_mm_h,max_wind_gust_period_ms,interval_code,rain_class_code,wind_class_code
2015-08-19,-21.08555555,-49.92055554,0.0,0.0,7.6,1,0,4
2015-08-19,-21.08555555,-49.92055554,0.0,0.0,4.5,2,0,3
2015-08-19,-21.08555555,-49.92055554,0.0,0.0,6.1,3,0,4
2015-08-19,-21.08555555,-49.92055554,0.0,0.0,5.7,4,0,4
2015-08-19,-21.66527777,-49.73416666,0.0,0.0,5.7,1,0,4
2015-08-19,-21.66527777,-49.73416666,0.0,0.0,5.0,2,0,3
2015-08-19,-21.66527777,-49.73416666,0.0,0.0,6.1,3,0,4
2015-08-19,-21.66527777,-49.73416666,0.0,0.0,8.1,4,0,5
2015-08-19,-22.9486111,-49.89416666,1.0,0.6,6.1,1,1,4
2015-08-19,-22.9486111,-49.89416666,0.0,0.0,5.2,2,0,3
2015-08-19,-22.9486111,-49.89416666,0.2,0.2,7.1,3,1,4
2015-08-19,-22.9486111,-49.89416666,0.0,0.0,8.3,4,0,5
2015-08-19,-22.70277777,-47.62305554,0.0,0.0,4.7,1,0,3
2015-08-19,-22.70277777,-47.62305554,0.0,0.0,5.0,2,0,3
2015-08-19,-22.70277777,-47.62305554,0.0,0.0,11.9,3,0,6
2015-08-19,-22.70277777,-47.62305554,0.0,0.0,13.3,4,0,6
2015-08-19,-21.33833333,-48.11388888,0.0,0.0,3.1,1,0,2
2015-08-19,-21.33833333,-48.11388888,0.0,0.0,4.6,2,0,3
2015-08-19,-21.33833333,-48.11388888,0.0,0.0,13.4,3,0,6
2015-08-19,-21.33833333,-48.11388888,0.0,0.0,11.0,4,0,6
2015-08-19,-22.11999999,-51.4,7.0,3.0,7.3,1,2,4
2015-08-19,-22.11999999,-51.4,0.0,0.0,6.1,2,0,4
2015-08-19,-22.11999999,-51.4,0.0,0.0,6.7,3,0,4
2015-08-19,-22.11999999,-51.4,0.0,0.0,8.4,4,0,5
2015-08-19,-22.37249999,-50.97416666,3.4,2.8,11.7,1,2,6
2015-08-19,-22.37249999,-50.97416666,0.0,0.0,8.3,2,0,5
2015-08-19,-22.37249999,-50.97416666,0.0,0.0,7.9,3,0,4
2015-08-19,-22.37249999,-50.97416666,0.0,0.0,7.8,4,0,4
2015-08-19,-21.97972221,-47.88333333,0.0,0.0,5.7,1,0,4
2015-08-19,-21.97972221,-47.88333333,0.0,0.0,6.4,2,0,4
2015-08-19,-21.97972221,-47.88333333,0.0,0.0,12.0,3,0,6
2015-08-19,-21.97972221,-47.88333333,0.0,0.0,11.5,4,0,6
2015-08-19,-23.85138888,-48.16444444,0.0,0.0,6.6,1,0,4
2015-08-19,-23.85138888,-48.16444444,0.0,0.0,4.6,2,0,3
2015-08-19,-23.85138888,-48.16444444,0.0,0.0,10.8,3,0,6
2015-08-19,-23.85138888,-48.16444444,0.0,0.0,12.5,4,0,6
2015-08-19,-23.48333333,-46.61666666,0.0,0.0,5.1,1,0,3
2015-08-19,-23.48333333,-46.61666666,0.0,0.0,6.4,2,0,4
2015-08-19,-23.48333333,-46.61666666,0.0,0.0,15.0,3,0,7
2015-08-19,-23.48333333,-46.61666666,0.0,0.0,12.3,4,0,6
2015-08-19,-23.04194444,-45.52027777,0.0,0.0,4.9,1,0,3
2015-08-19,-23.04194444,-45.52027777,0.0,0.0,3.7,2,0,3
2015-08-19,-23.04194444,-45.52027777,0.0,0.0,10.3,3,0,5
2015-08-19,-23.04194444,-45.52027777,0.0,0.0,8.5,4,0,5
2015-08-19,-21.31916666,-50.93027777,1.0,0.8,6.2,1,1,4
2015-08-19,-21.31916666,-50.93027777,0.0,0.0,8.1,2,0,5
2015-08-19,-21.31916666,-50.93027777,0.0,0.0,7.9,3,0,4
2015-08-19,-21.31916666,-50.93027777,0.0,0.0,8.6,4,0,5
2015-08-20,-21.13305554,-48.84027777,1.4,1.2,3.0,1,1,2
2015-08-20,-21.13305554,-48.84027777,0.0,0.0,3.8,2,0,3
2015-08-20,-21.13305554,-48.84027777,0.0,0.0,8.7,3,0,5
2015-08-20,-21.13305554,-48.84027777,0.2,0.2,6.9,4,1,4
2015-08-20,-23.09972221,-48.94555555,0.0,0.0,4.0,1,0,3
2015-08-20,-23.09972221,-48.94555555,0.0,0.0,7.8,2,0,4
2015-08-20,-23.09972221,-48.94555555,0.0,0.0,10.0,3,0,5
2015-08-20,-23.09972221,-48.94555555,0.0,0.0,11.4,4,0,6
2015-08-20,-22.37083332,-48.55722222,0.0,0.0,3.5,1,0,3
2015-08-20,-22.37083332,-48.55722222,0.0,0.0,6.2,2,0,4
2015-08-20,-22.37083332,-48.55722222,0.0,0.0,11.6,3,0,6
2015-08-20,-22.37083332,-48.55722222,0.0,0.0,11.2,4,0,6
2015-08-20,-24.96305555,-48.41638888,0.0,0.0,0.7,1,0,1
2015-08-20,-24.96305555,-48.41638888,0.2,0.2,1.9,2,1,2
2015-08-20,-24.96305555,-48.41638888,0.0,0.0,5.9,3,0,4
2015-08-20,-24.96305555,-48.41638888,1.2,0.6,5.2,4,1,3
2015-08-20,-20.55888888,-48.54472221,0.0,0.0,5.2,1,0,3
2015-08-20,-20.55888888,-48.54472221,0.0,0.0,2.9,2,0,2
2015-08-20,-20.55888888,-48.54472221,0.0,0.0,7.4,3,0,4
2015-08-20,-20.55888888,-48.54472221,0.0,0.0,5.5,4,0,4
2015-08-20,-23.52333332,-46.86916666,0.0,0.0,6.3,1,0,4
2015-08-20,-23.52333332,-46.86916666,0.0,0.0,4.2,2,0,3
2015-08-20,-23.52333332,-46.86916666,0.0,0.0,9.5,3,0,5
2015-08-20,-23.52333332,-46.86916666,0.0,0.0,9.7,4,0,5
2015-08-20,-22.35805555,-49.02888888,0.0,0.0,2.6,1,0,2
2015-08-20,-22.35805555,-49.02888888,0.0,0.0,3.7,2,0,3
2015-08-20,-22.35805555,-49.02888888,0.0,0.0,8.5,3,0,5
2015-08-20,-22.35805555,-49.02888888,0.0,0.0,7.5,4,0,4
2015-08-20,-22.75027777,-45.60388888,0.0,0.0,4.9,1,0,3
2015-08-20,-22.75027777,-45.60388888,0.0,0.0,4.0,2,0,3
2015-08-20,-22.75027777,-45.60388888,0.0,0.0,6.6,3,0,4
2015-08-20,-22.75027777,-45.60388888,0.0,0.0,8.5,4,0,5
2015-08-20,-21.77972221,-47.07972221,0.0,0.0,5.2,1,0,3
2015-08-20,-21.77972221,-47.07972221,0.0,0.0,4.2,2,0,3
2015-08-20,-21.77972221,-47.07972221,0.0,0.0,6.1,3,0,4
2015-08-20,-21.77972221,-47.07972221,0.0,0.0,7.4,4,0,4
2015-08-20,-20.57999999,-47.37999999,0.0,0.0,4.3,1,0,3
2015-08-20,-20.57999999,-47.37999999,0.0,0.0,3.9,2,0,3
2015-08-20,-20.57999999,-47.37999999,0.0,0.0,6.4,3,0,4
2015-08-20,-20.57999999,-47.37999999,0.0,0.0,6.3,4,0,4
2015-08-20,-21.85555555,-48.66666666,0.0,0.0,4.7,1,0,3
2015-08-20,-21.85555555,-48.66666666,0.0,0.0,2.7,2,0,2
2015-08-20,-21.85555555,-48.66666666,0.0,0.0,9.6,3,0,5
2015-08-20,-21.85555555,-48.66666666,0.0,0.0,8.1,4,0,5
2015-08-20,-24.71666666,-47.55,0.0,0.0,5.0,1,0,3
2015-08-20,-24.71666666,-47.55,0.0,0.0,4.1,2,0,3
2015-08-20,-24.71666666,-47.55,1.0,0.6,9.8,3,1,5
2015-08-20,-24.71666666,-47.55,1.6,1.6,10.4,4,1,5
2015-08-20,-23.98138888,-48.88527777,0.0,0.0,4.1,1,0,3
2015-08-20,-23.98138888,-48.88527777,0.0,0.0,4.5,2,0,3
2015-08-20,-23.98138888,-48.88527777,0.0,0.0,11.0,3,0,6
2015-08-20,-23.98138888,-48.88527777,0.0,0.0,10.0,4,0,5
2015-08-20,-22.415,-46.80527777,0.0,0.0,6.5,1,0,4
2015-08-20,-22.415,-46.80527777,0.0,0.0,7.2,2,0,4
2015-08-20,-22.415,-46.80527777,0.0,0.0,9.2,3,0,5
2015-08-20,-22.415,-46.80527777,0.0,0.0,8.7,4,0,5
2015-08-20,-20.35944444,-47.77499999,0.0,0.0,5.2,1,0,3
2015-08-20,-20.35944444,-47.77499999,0.0,0.0,2.2,2,0,2
2015-08-20,-20.35944444,-47.77499999,0.0,0.0,6.9,3,0,4
2015-08-20,-20.35944444,-47.77499999,0.0,0.0,7.7,4,0,4
2015-08-20,-20.165,-50.59499999,0.0,0.0,6.2,1,0,4
2015-08-20,-20.165,-50.59499999,0.0,0.0,6.7,2,0,4
2015-08-20,-20.165,-50.59499999,0.0,0.0,7.3,3,0,4
2015-08-20,-20.165,-50.59499999,0.0,0.0,6.8,4,0,4
2015-08-20,-21.08555555,-49.92055554,0.0,0.0,6.1,1,0,4
2015-08-20,-21.08555555,-49.92055554,0.0,0.0,2.4,2,0,2
2015-08-20,-21.08555555,-49.92055554,0.0,0.0,8.3,3,0,5
2015-08-20,-21.08555555,-49.92055554,0.0,0.0,5.6,4,0,4
2015-08-20,-21.66527777,-49.73416666,0.0,0.0,2.9,1,0,2
2015-08-20,-21.66527777,-49.73416666,0.0,0.0,4.4,2,0,3
2015-08-20,-21.66527777,-49.73416666,0.0,0.0,8.5,3,0,5
2015-08-20,-21.66527777,-49.73416666,0.0,0.0,5.9,4,0,4
2015-08-20,-22.9486111,-49.89416666,0.0,0.0,4.3,1,0,3
2015-08-20,-22.9486111,-49.89416666,0.0,0.0,1.4,2,0,1
2015-08-20,-22.9486111,-49.89416666,0.0,0.0,6.1,3,0,4
2015-08-20,-22.9486111,-49.89416666,0.0,0.0,9.1,4,0,5
2015-08-20,-22.70277777,-47.62305554,0.0,0.0,5.6,1,0,4
2015-08-20,-22.70277777,-47.62305554,0.0,0.0,2.7,2,0,2
2015-08-20,-22.70277777,-47.62305554,0.0,0.0,8.8,3,0,5
2015-08-20,-22.70277777,-47.62305554,0.0,0.0,12.1,4,0,6
2015-08-20,-21.33833333,-48.11388888,0.0,0.0,7.0,1,0,4
2015-08-20,-21.33833333,-48.11388888,0.0,0.0,3.9,2,0,3
2015-08-20,-21.33833333,-48.11388888,0.0,0.0,10.0,3,0,5
2015-08-20,-21.33833333,-48.11388888,0.0,0.0,9.3,4,0,5
2015-08-20,-22.11999999,-51.4,0.0,0.0,4.2,1,0,3
2015-08-20,-22.11999999,-51.4,0.0,0.0,4.4,2,0,3
2015-08-20,-22.11999999,-51.4,0.0,0.0,6.8,3,0,4
2015-08-20,-22.11999999,-51.4,0.0,0.0,4.9,4,0,3
2015-08-20,-22.37249999,-50.97416666,0.0,0.0,2.2,1,0,2
2015-08-20,-22.37249999,-50.97416666,0.2,0.2,1.0,2,1,1
2015-08-20,-22.37249999,-50.97416666,0.0,0.0,8.1,3,0,5
2015-08-20,-22.37249999,-50.97416666,0.0,0.0,6.5,4,0,4
2015-08-20,-21.97972221,-47.88333333,0.0,0.0,5.3,1,0,3
2015-08-20,-21.97972221,-47.88333333,0.0,0.0,7.2,2,0,4
2015-08-20,-21.97972221,-47.88333333,0.0,0.0,9.6,3,0,5
2015-08-20,-21.97972221,-47.88333333,0.0,0.0,8.7,4,0,5
2015-08-20,-23.85138888,-48.16444444,0.0,0.0,4.1,1,0,3
2015-08-20,-23.85138888,-48.16444444,0.0,0.0,3.8,2,0,3
2015-08-20,-23.85138888,-48.16444444,0.0,0.0,11.3,3,0,6
2015-08-20,-23.85138888,-48.16444444,0.2,0.2,11.4,4,1,6
2015-08-20,-23.48333333,-46.61666666,0.0,0.0,6.6,1,0,4
2015-08-20,-23.48333333,-46.61666666,0.0,0.0,5.9,2,0,4
2015-08-20,-23.48333333,-46.61666666,0.0,0.0,9.0,3,0,5
2015-08-20,-23.48333333,-46.61666666,0.0,0.0,8.8,4,0,5
2015-08-20,-23.04194444,-45.52027777,0.0,0.0,6.4,1,0,4
2015-08-20,-23.04194444,-45.52027777,0.0,0.0,3.4,2,0,3
2015-08-20,-23.04194444,-45.52027777,0.0,0.0,8.2,3,0,5
2015-08-20,-23.04194444,-45.52027777,0.0,0.0,7.1,4,0,4
2015-08-20,-21.31916666,-50.93027777,0.0,0.0,2.9,1,0,2
2015-08-20,-21.31916666,-50.93027777,0.0,0.0,2.3,2,0,2
2015-08-20,-21.31916666,-50.93027777,0.0,0.0,9.0,3,0,5
2015-08-20,-21.31916666,-50.93027777,0.0,0.0,7.6,4,0,4
2015-08-21,-21.13305554,-48.84027777,0.0,0.0,6.6,1,0,4
2015-08-21,-21.13305554,-48.84027777,0.0,0.0,7.2,2,0,4
2015-08-21,-21.13305554,-48.84027777,0.0,0.0,6.6,3,0,4
2015-08-21,-21.13305554,-48.84027777,0.0,0.0,6.5,4,0,4
2015-08-21,-23.09972221,-48.94555555,0.0,0.0,10.7,1,0,5
2015-08-21,-23.09972221,-48.94555555,0.0,0.0,9.3,2,0,5
2015-08-21,-23.09972221,-48.94555555,0.0,0.0,12.6,3,0,6
2015-08-21,-23.09972221,-48.94555555,0.0,0.0,7.6,4,0,4
2015-08-21,-22.37083332,-48.55722222,0.0,0.0,10.6,1,0,5
2015-08-21,-22.37083332,-48.55722222,0.0,0.0,9.8,2,0,5
2015-08-21,-22.37083332,-48.55722222,0.0,0.0,11.5,3,0,6
2015-08-21,-22.37083332,-48.55722222,0.0,0.0,6.4,4,0,4
2015-08-21,-24.96305555,-48.41638888,0.2,0.2,2.8,1,1,2
2015-08-21,-24.96305555,-48.41638888,1.0,0.4,2.8,2,1,2
2015-08-21,-24.96305555,-48.41638888,0.4,0.4,3.9,3,1,3
2015-08-21,-24.96305555,-48.41638888,1.6,0.8,3.6,4,1,3
2015-08-21,-20.55888888,-48.54472221,0.0,0.0,5.4,1,0,3
2015-08-21,-20.55888888,-48.54472221,0.0,0.0,4.5,2,0,3
2015-08-21,-20.55888888,-48.54472221,0.0,0.0,5.8,3,0,4
2015-08-21,-20.55888888,-48.54472221,0.0,0.0,5.6,4,0,4
2015-08-21,-23.52333332,-46.86916666,0.2,0.2,8.5,1,1,5
2015-08-21,-23.52333332,-46.86916666,0.0,0.0,7.0,2,0,4
2015-08-21,-23.52333332,-46.86916666,0.0,0.0,8.3,3,0,5
2015-08-21,-23.52333332,-46.86916666,0.0,0.0,7.8,4,0,4
2015-08-21,-22.35805555,-49.02888888,0.0,0.0,7.7,1,0,4
2015-08-21,-22.35805555,-49.02888888,0.0,0.0,7.8,2,0,4
2015-08-21,-22.35805555,-49.02888888,0.0,0.0,8.8,3,0,5
2015-08-21,-22.35805555,-49.02888888,0.0,0.0,4.7,4,0,3
2015-08-21,-22.75027777,-45.60388888,0.0,0.0,5.8,1,0,4
2015-08-21,-22.75027777,-45.60388888,0.0,0.0,3.5,2,0,3
2015-08-21,-22.75027777,-45.60388888,0.0,0.0,5.9,3,0,4
2015-08-21,-22.75027777,-45.60388888,0.0,0.0,4.0,4,0,3
2015-08-21,-21.77972221,-47.07972221,0.0,0.0,5.2,1,0,3
2015-08-21,-21.77972221,-47.07972221,0.0,0.0,3.0,2,0,2
2015-08-21,-21.77972221,-47.07972221,0.0,0.0,4.9,3,0,3
2015-08-21,-21.77972221,-47.07972221,0.0,0.0,5.3,4,0,3
2015-08-21,-20.57999999,-47.37999999,0.0,0.0,5.4,1,0,3
2015-08-21,-20.57999999,-47.37999999,0.0,0.0,4.8,2,0,3
2015-08-21,-20.57999999,-47.37999999,0.0,0.0,8.4,3,0,5
2015-08-21,-20.57999999,-47.37999999,0.0,0.0,6.6,4,0,4
2015-08-21,-21.85555555,-48.66666666,0.0,0.0,9.8,1,0,5
2015-08-21,-21.85555555,-48.66666666,0.0,0.0,6.6,2,0,4
2015-08-21,-21.85555555,-48.66666666,0.0,0.0,9.3,3,0,5
2015-08-21,-21.85555555,-48.66666666,0.0,0.0,4.8,4,0,3
2015-08-21,-24.71666666,-47.55,0.0,0.0,7.5,1,0,4
2015-08-21,-24.71666666,-47.55,0.8,0.6,2.4,2,1,2
2015-08-21,-24.71666666,-47.55,0.8,0.8,6.0,3,1,4
2015-08-21,-24.71666666,-47.55,0.0,0.0,7.5,4,0,4
2015-08-21,-23.98138888,-48.88527777,0.0,0.0,8.5,1,0,5
2015-08-21,-23.98138888,-48.88527777,0.0,0.0,9.2,2,0,5
2015-08-21,-23.98138888,-48.88527777,0.0,0.0,9.7,3,0,5
2015-08-21,-23.98138888,-48.88527777,0.0,0.0,7.6,4,0,4
2015-08-21,-22.415,-46.80527777,0.0,0.0,10.6,1,0,5
2015-08-21,-22.415,-46.80527777,0.0,0.0,4.7,2,0,3
2015-08-21,-22.415,-46.80527777,0.0,0.0,5.1,3,0,3
2015-08-21,-22.415,-46.80527777,0.0,0.0,4.6,4,0,3
2015-08-21,-20.35944444,-47.77499999,0.0,0.0,3.9,1,0,3
2015-08-21,-20.35944444,-47.77499999,0.0,0.0,3.5,2,0,3
2015-08-21,-20.35944444,-47.77499999,0.0,0.0,8.0,3,0,5
2015-08-21,-20.35944444,-47.77499999,0.0,0.0,5.6,4,0,4
2015-08-21,-20.165,-50.59499999,0.0,0.0,7.4,1,0,4
2015-08-21,-20.165,-50.59499999,0.0,0.0,9.0,2,0,5
2015-08-21,-20.165,-50.59499999,0.0,0.0,8.9,3,0,5
2015-08-21,-20.165,-50.59499999,0.0,0.0,5.6,4,0,4
2015-08-21,-21.08555555,-49.92055554,0.0,0.0,7.7,1,0,4
2015-08-21,-21.08555555,-49.92055554,0.0,0.0,2.8,2,0,2
2015-08-21,-21.08555555,-49.92055554,0.0,0.0,8.6,3,0,5
2015-08-21,-21.08555555,-49.92055554,0.0,0.0,4.5,4,0,3
2015-08-21,-21.66527777,-49.73416666,0.0,0.0,8.0,1,0,5
2015-08-21,-21.66527777,-49.73416666,0.0,0.0,9.0,2,0,5
2015-08-21,-21.66527777,-49.73416666,0.0,0.0,9.2,3,0,5
2015-08-21,-21.66527777,-49.73416666,0.0,0.0,6.6,4,0,4
2015-08-21,-22.9486111,-49.89416666,0.0,0.0,8.4,1,0,5
2015-08-21,-22.9486111,-49.89416666,0.0,0.0,8.0,2,0,5
2015-08-21,-22.9486111,-49.89416666,0.0,0.0,8.9,3,0,5
2015-08-21,-22.9486111,-49.89416666,0.0,0.0,6.3,4,0,4
2015-08-21,-22.70277777,-47.62305554,0.0,0.0,11.6,1,0,6
2015-08-21,-22.70277777,-47.62305554,0.0,0.0,4.2,2,0,3
2015-08-21,-22.70277777,-47.62305554,0.0,0.0,8.3,3,0,5
2015-08-21,-22.70277777,-47.62305554,0.0,0.0,9.7,4,0,5
2015-08-21,-21.33833333,-48.11388888,0.0,0.0,8.4,1,0,5
2015-08-21,-21.33833333,-48.11388888,0.0,0.0,3.9,2,0,3
2015-08-21,-21.33833333,-48.11388888,0.0,0.0,7.6,3,0,4
2015-08-21,-21.33833333,-48.11388888,0.0,0.0,5.8,4,0,4
2015-08-21,-22.11999999,-51.4,0.0,0.0,6.8,1,0,4
2015-08-21,-22.11999999,-51.4,0.0,0.0,10.0,2,0,5
2015-08-21,-22.11999999,-51.4,0.0,0.0,10.6,3,0,5
2015-08-21,-22.11999999,-51.4,0.0,0.0,5.3,4,0,3
2015-08-21,-22.37249999,-50.97416666,0.0,0.0,6.6,1,0,4
2015-08-21,-22.37249999,-50.97416666,0.0,0.0,5.0,2,0,3
2015-08-21,-22.37249999,-50.97416666,0.0,0.0,8.4,3,0,5
2015-08-21,-22.37249999,-50.97416666,0.0,0.0,5.2,4,0,3
2015-08-21,-21.97972221,-47.88333333,0.0,0.0,9.7,1,0,5
2015-08-21,-21.97972221,-47.88333333,0.0,0.0,6.9,2,0,4
2015-08-21,-21.97972221,-47.88333333,0.0,0.0,6.8,3,0,4
2015-08-21,-21.97972221,-47.88333333,0.0,0.0,5.2,4,0,3
2015-08-21,-23.85138888,-48.16444444,0.0,0.0,7.4,1,0,4
2015-08-21,-23.85138888,-48.16444444,0.0,0.0,9.3,2,0,5
2015-08-21,-23.85138888,-48.16444444,0.0,0.0,9.8,3,0,5
2015-08-21,-23.85138888,-48.16444444,0.0,0.0,7.9,4,0,4
2015-08-21,-23.48333333,-46.61666666,0.6,0.4,7.1,1,1,4
2015-08-21,-23.48333333,-46.61666666,0.4,0.4,8.6,2,1,5
2015-08-21,-23.48333333,-46.61666666,0.0,0.0,7.6,3,0,4
2015-08-21,-23.48333333,-46.61666666,0.0,0.0,7.9,4,0,4
2015-08-21,-23.04194444,-45.52027777,0.0,0.0,4.4,1,0,3
2015-08-21,-23.04194444,-45.52027777,0.0,0.0,5.8,2,0,4
2015-08-21,-23.04194444,-45.52027777,0.0,0.0,5.1,3,0,3
2015-08-21,-23.04194444,-45.52027777,0.0,0.0,6.9,4,0,4
2015-08-21,-21.31916666,-50.93027777,0.0,0.0,9.4,1,0,5
2015-08-21,-21.31916666,-50.93027777,0.0,0.0,10.9,2,0,6
2015-08-21,-21.31916666,-50.93027777,0.0,0.0,10.6,3,0,5
2015-08-21,-21.31916666,-50.93027777,0.0,0.0,5.4,4,0,3
2015-08-22,-21.13305554,-48.84027777,0.0,0.0,3.3,1,0,2
2015-08-22,-21.13305554,-48.84027777,0.0,0.0,2.6,2,0,2
2015-08-22,-21.13305554,-48.84027777,0.0,0.0,8.8,3,0,5
2015-08-22,-21.13305554,-48.84027777,0.0,0.0,8.8,4,0,5
2015-08-22,-23.09972221,-48.94555555,0.0,0.0,7.9,1,0,4
2015-08-22,-23.09972221,-48.94555555,0.0,0.0,6.9,2,0,4
2015-08-22,-23.09972221,-48.94555555,0.0,0.0,7.3,3,0,4
2015-08-22,-23.09972221,-48.94555555,0.0,0.0,5.3,4,0,3
2015-08-22,-22.37083332,-48.55722222,0.0,0.0,9.5,1,0,5
2015-08-22,-22.37083332,-48.55722222,0.0,0.0,8.0,2,0,5
2015-08-22,-22.37083332,-48.55722222,0.0,0.0,7.6,3,0,4
2015-08-22,-22.37083332,-48.55722222,0.0,0.0,5.8,4,0,4
2015-08-22,-24.96305555,-48.41638888,0.2,0.2,1.9,1,1,2
2015-08-22,-24.96305555,-48.41638888,0.0,0.0,0.0,2,0,0
2015-08-22,-24.96305555,-48.41638888,0.0,0.0,3.0,3,0,2
2015-08-22,-24.96305555,-48.41638888,0.0,0.0,3.6,4,0,3
2015-08-22,-20.55888888,-48.54472221,0.0,0.0,4.0,1,0,3
2015-08-22,-20.55888888,-48.54472221,0.0,0.0,3.6,2,0,3
2015-08-22,-20.55888888,-48.54472221,0.0,0.0,5.3,3,0,3
2015-08-22,-20.55888888,-48.54472221,0.0,0.0,5.1,4,0,3
2015-08-22,-23.52333332,-46.86916666,0.0,0.0,7.6,1,0,4
2015-08-22,-23.52333332,-46.86916666,0.0,0.0,5.3,2,0,3
2015-08-22,-23.52333332,-46.86916666,0.0,0.0,5.2,3,0,3
2015-08-22,-23.52333332,-46.86916666,0.0,0.0,6.8,4,0,4
2015-08-22,-22.35805555,-49.02888888,0.0,0.0,6.5,1,0,4
2015-08-22,-22.35805555,-49.02888888,0.0,0.0,6.1,2,0,4
2015-08-22,-22.35805555,-49.02888888,0.0,0.0,5.0,3,0,3
2015-08-22,-22.35805555,-49.02888888,0.0,0.0,3.5,4,0,3
2015-08-22,-22.75027777,-45.60388888,0.0,0.0,2.9,1,0,2
2015-08-22,-22.75027777,-45.60388888,0.2,0.2,3.1,2,1,2
2015-08-22,-22.75027777,-45.60388888,0.0,0.0,4.9,3,0,3
2015-08-22,-22.75027777,-45.60388888,0.0,0.0,5.4,4,0,3
2015-08-22,-21.77972221,-47.07972221,0.0,0.0,4.1,1,0,3
2015-08-22,-21.77972221,-47.07972221,0.0,0.0,3.1,2,0,2
2015-08-22,-21.77972221,-47.07972221,0.0,0.0,6.3,3,0,4
2015-08-22,-21.77972221,-47.07972221,0.0,0.0,5.3,4,0,3
2015-08-22,-20.57999999,-47.37999999,0.0,0.0,2.8,1,0,2
2015-08-22,-20.57999999,-47.37999999,0.0,0.0,2.9,2,0,2
2015-08-22,-20.57999999,-47.37999999,0.0,0.0,5.6,3,0,4
2015-08-22,-20.57999999,-47.37999999,0.0,0.0,6.3,4,0,4
2015-08-22,-21.85555555,-48.66666666,0.0,0.0,8.7,1,0,5
2015-08-22,-21.85555555,-48.66666666,0.0,0.0,3.8,2,0,3
2015-08-22,-21.85555555,-48.66666666,0.0,0.0,4.8,3,0,3
2015-08-22,-21.85555555,-48.66666666,0.0,0.0,5.3,4,0,3
2015-08-22,-24.71666666,-47.55,1.4,1.4,2.6,1,1,2
2015-08-22,-24.71666666,-47.55,0.0,0.0,1.6,2,0,2
2015-08-22,-24.71666666,-47.55,0.2,0.2,4.5,3,1,3
2015-08-22,-24.71666666,-47.55,0.0,0.0,4.8,4,0,3
2015-08-22,-23.98138888,-48.88527777,0.0,0.0,9.1,1,0,5
2015-08-22,-23.98138888,-48.88527777,0.0,0.0,5.6,2,0,4
2015-08-22,-23.98138888,-48.88527777,0.0,0.0,6.7,3,0,4
2015-08-22,-23.98138888,-48.88527777,0.0,0.0,4.4,4,0,3
2015-08-22,-22.415,-46.80527777,0.0,0.0,4.1,1,0,3
2015-08-22,-22.415,-46.80527777,0.0,0.0,3.2,2,0,2
2015-08-22,-22.415,-46.80527777,0.0,0.0,5.6,3,0,4
2015-08-22,-22.415,-46.80527777,0.0,0.0,9.0,4,0,5
2015-08-22,-20.35944444,-47.77499999,0.0,0.0,2.9,1,0,2
2015-08-22,-20.35944444,-47.77499999,0.0,0.0,2.5,2,0,2
2015-08-22,-20.35944444,-47.77499999,0.0,0.0,6.8,3,0,4
2015-08-22,-20.35944444,-47.77499999,0.0,0.0,6.4,4,0,4
2015-08-22,-20.165,-50.59499999,0.0,0.0,6.1,1,0,4
2015-08-22,-20.165,-50.59499999,0.0,0.0,6.7,2,0,4
2015-08-22,-20.165,-50.59499999,0.0,0.0,5.9,3,0,4
2015-08-22,-20.165,-50.59499999,0.0,0.0,7.0,4,0,4
2015-08-22,-21.08555555,-49.92055554,0.0,0.0,4.5,1,0,3
2015-08-22,-21.08555555,-49.92055554,0.0,0.0,5.1,2,0,3
2015-08-22,-21.08555555,-49.92055554,0.0,0.0,8.5,3,0,5
2015-08-22,-21.08555555,-49.92055554,0.0,0.0,6.2,4,0,4
2015-08-22,-21.66527777,-49.73416666,0.0,0.0,6.7,1,0,4
2015-08-22,-21.66527777,-49.73416666,0.0,0.0,5.9,2,0,4
2015-08-22,-21.66527777,-49.73416666,0.0,0.0,6.5,3,0,4
2015-08-22,-21.66527777,-49.73416666,0.0,0.0,4.5,4,0,3
2015-08-22,-22.9486111,-49.89416666,0.0,0.0,5.4,1,0,3
2015-08-22,-22.9486111,-49.89416666,0.0,0.0,5.4,2,0,3
2015-08-22,-22.9486111,-49.89416666,0.0,0.0,6.6,3,0,4
2015-08-22,-22.9486111,-49.89416666,0.0,0.0,5.1,4,0,3
2015-08-22,-22.70277777,-47.62305554,0.0,0.0,8.9,1,0,5
2015-08-22,-22.70277777,-47.62305554,0.0,0.0,2.8,2,0,2
2015-08-22,-22.70277777,-47.62305554,0.0,0.0,5.5,3,0,4
2015-08-22,-22.70277777,-47.62305554,0.0,0.0,5.3,4,0,3
2015-08-22,-21.33833333,-48.11388888,0.0,0.0,3.8,1,0,3
2015-08-22,-21.33833333,-48.11388888,0.0,0.0,1.8,2,0,2
2015-08-22,-21.33833333,-48.11388888,0.0,0.0,5.7,3,0,4
2015-08-22,-21.33833333,-48.11388888,0.0,0.0,5.3,4,0,3
2015-08-22,-22.11999999,-51.4,0.0,0.0,6.4,1,0,4
2015-08-22,-22.11999999,-51.4,0.0,0.0,6.0,2,0,4
2015-08-22,-22.11999999,-51.4,0.0,0.0,6.3,3,0,4
